paper_id,entity_id,material_node_id,material_name,formula,alias,material_type,structure_family,crystal_form,phase_composition,confidence,sse_family,conducting_ion,title,doi,year,journal,source_json,evidence
eem2.12308,E1,material:eem2.12308:E1,Large-sized Li5.5PS4.5Cl1.5,Li5.5PS4.5Cl1.5,L-SE,sulfide solid electrolyte,Argyrodite,polycrystalline,pure argyrodite crystal structure,0.95,sulfide,Li+,Tuning Solid Interfaces via Varying Electrolyte Distributions Enables High-Performance Solid-State Batteries,10.1002/eem2.12308,,,信息提取结果/eem2.12308/sse_extraction.json,The large-sized solid electrolyte (L-SE) was prepared by a simple solid-state sintering process under 500°C for 15h.
eem2.12308,E2,material:eem2.12308:E2,Small-sized Li5.5PS4.5Cl1.5,Li5.5PS4.5Cl1.5,S-SE,sulfide solid electrolyte,Argyrodite,polycrystalline,argyrodite with decreased crystal sizes,0.95,sulfide,Li+,Tuning Solid Interfaces via Varying Electrolyte Distributions Enables High-Performance Solid-State Batteries,10.1002/eem2.12308,,,信息提取结果/eem2.12308/sse_extraction.json,"To obtain a SE with a smaller particle size (S-SE), the above-prepared electrolyte was mechanically milled at 500 rpm for 5 h."
eem2.12370,E1,material:eem2.12370:E1,Separator-induced poly-DOL electrolyte (SPDE-1),"poly(1,3-dioxolane)",SPDE-1,polymer solid electrolyte,PEO based,amorphous,poly-DOL + cellulose paper + gamma-Al2O3 + Al(CF3SO3)3 initiator residue,0.95,polymer,Li+,"In Situ Directional Polymerization of Poly(1,3-dioxolane) Solid Electrolyte Induced by Cellulose Paper-Based Composite Separator for Lithium Metal Batteries",10.1002/eem2.12370,,,信息提取结果/eem2.12370/sse_extraction.json,"""SPDE-1"" represent the separator-induced poly-DOL electrolytes, which respectively polymerized by CS-0.5, CS-1, and CS-2."
eem2.12370,E2,material:eem2.12370:E2,Separator-induced poly-DOL electrolyte (SPDE-2),"poly(1,3-dioxolane)",SPDE-2,polymer solid electrolyte,PEO based,amorphous,poly-DOL + cellulose paper + gamma-Al2O3 + Al(CF3SO3)3 initiator residue,0.9,polymer,Li+,"In Situ Directional Polymerization of Poly(1,3-dioxolane) Solid Electrolyte Induced by Cellulose Paper-Based Composite Separator for Lithium Metal Batteries",10.1002/eem2.12370,,,信息提取结果/eem2.12370/sse_extraction.json,"The abbreviations ""LDE"" denote 1molL^-1 lithium bis (trifluoroMethylsulfonyl)imide (LiTFSI)/DOL liquid electrolyte, ""PPDE"" denote precursor-induced poly-DOL electrolyte (addition of initiators into precursor, the concentration of initiators in the precursor i..."
eem2.12370,E3,material:eem2.12370:E3,Precursor-induced poly-DOL electrolyte (PPDE),"poly(1,3-dioxolane)",PPDE,polymer solid electrolyte,PEO based,partially crystalline,poly-DOL + Al(CF3SO3)3 initiator residue,0.9,polymer,Li+,"In Situ Directional Polymerization of Poly(1,3-dioxolane) Solid Electrolyte Induced by Cellulose Paper-Based Composite Separator for Lithium Metal Batteries",10.1002/eem2.12370,,,信息提取结果/eem2.12370/sse_extraction.json,"""PPDE"" denote precursor-induced poly-DOL electrolyte"
eem2.12428,E1,material:eem2.12428:E1,Iodinated Polyether Electrolyte (0.5 wt% I2),,IPE; 0.5 wt%-IPE; iodinated single-ion conducting polymer electrolyte,polymer solid electrolyte,polyether,amorphous,poly-DOL with LiTFSI and residual DOL,0.98,polymer,Li+,Electronegativity-Induced Single-Ion Conducting Polymer Electrolyte for Solid-State Lithium Batteries,10.1002/eem2.12428,,,信息提取结果/eem2.12428/sse_extraction.json,"Hence, 0.5 wt%-IPE was chosen as the optimized sample for further study and abbreviated as IPE"
eem2.12428,E2,material:eem2.12428:E2,Iodinated Polyether Electrolyte (1 wt% I2),,1 wt-%-IPE,polymer solid electrolyte,polyether,amorphous,poly-DOL with LiTFSI,0.9,polymer,Li+,Electronegativity-Induced Single-Ion Conducting Polymer Electrolyte for Solid-State Lithium Batteries,10.1002/eem2.12428,,,信息提取结果/eem2.12428/sse_extraction.json,IPEs with various iodine contents
eem2.12428,E3,material:eem2.12428:E3,Iodinated Polyether Electrolyte (3 wt% I2),,3 wt-%-IPE,polymer solid electrolyte,polyether,amorphous,poly-DOL with LiTFSI,0.9,polymer,Li+,Electronegativity-Induced Single-Ion Conducting Polymer Electrolyte for Solid-State Lithium Batteries,10.1002/eem2.12428,,,信息提取结果/eem2.12428/sse_extraction.json,IPEs with various iodine contents
eem2.12531,E1,material:eem2.12531:E1,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,LATP,oxide solid electrolyte,NASICON,polycrystalline,pure-phase LiTi2(PO4)3 structure,0.95,oxide,Li+,Engineering Ferroelectric Interlayer between Li1.3Al0.3Ti1.7(PO4)3 and Lithium Metal for Stable Solid-State Batteries Operating at Room Temperature,10.1002/eem2.12531,,Energy & Environmental Materials,信息提取结果/eem2.12531/sse_extraction.json,NASICON-type Li1.3Al0.3Ti1.7(PO4)3 (LATP)
eem2.12531,E2,material:eem2.12531:E2,BTO/P(VDF-TrFE-CTFE) Composite Interlayer (10 wt% BTO),,B-TERB; 10% B-TERB,composite solid electrolyte,polymer-ceramic composite,,P(VDF-TrFE-CTFE) + 10 wt% BaTiO3 + LiTFSI,0.95,oxide,Li+,Engineering Ferroelectric Interlayer between Li1.3Al0.3Ti1.7(PO4)3 and Lithium Metal for Stable Solid-State Batteries Operating at Room Temperature,10.1002/eem2.12531,,Energy & Environmental Materials,信息提取结果/eem2.12531/sse_extraction.json,multifunctional ferroelectric BaTiO3 (BTO)/poly(vinylidene fluoride-co-trifluoroethylene-cochlorotrifluoroethylene) (P[VDF-TrFE-CTFE]) composite interlayer (B-TERB)
eem2.12580,E1,material:eem2.12580:E1,Li1.8T1.0H0.8/P(EO)18,PEO-LiTFSI-LiHFDF,Li1.8T1.0H0.8/P(EO)18; optimized SPE; dual-salt SPE,polymer solid electrolyte,PEO-based,amorphous/crystalline composite,PEO matrix with LiTFSI and LiHFDF salts,0.95,polymer,Li+,Stable Cycling of All-Solid-State Lithium Metal Batteries Enabled by Salt Engineering of PEO-Based Polymer Electrolytes,10.1002/eem2.12580,,,信息提取结果/eem2.12580/sse_extraction.json,The concentration-optimized SPE (Li1.8T1.0H0.8/P(EO)18) achieves maximum Li+ conduction
eem2.12580,E2,material:eem2.12580:E2,Li1.8T1.8/P(EO)18,PEO-LiTFSI,Li1.8T1.8/P(EO)18; baseline SPE; pure LiTFSI-based SPE,polymer solid electrolyte,PEO-based,amorphous,PEO matrix with LiTFSI salt,0.9,polymer,Li+,Stable Cycling of All-Solid-State Lithium Metal Batteries Enabled by Salt Engineering of PEO-Based Polymer Electrolytes,10.1002/eem2.12580,,,信息提取结果/eem2.12580/sse_extraction.json,pure LiTFSI-based Li1.0T1.0/P(EO)18 membrane
eem2.12659,E1,material:eem2.12659:E1,GF@COF-1/QSPE2,Poly(ACMO-MBA)/COF-1/GF/LiTFSI-EC/DEC,GF@COF-1/QSPE2; QSPE2,quasi-solid polymer electrolyte,composite polymer electrolyte,amorphous/crystalline composite,"Poly(ACMO-MBA) matrix, COF-1 filler, Glass Fiber support, Liquid Electrolyte (1M LiTFSI in EC/DEC)",0.98,polymer,Li+,Regulation of Lithium-Ion Flux by Nanotopology Lithiophilic Boron-Oxygen Dipole in Solid Polymer Electrolytes for Lithium-Metal Batteries,10.1002/eem2.12659,,Energy & Environmental Materials,信息提取结果/eem2.12659/sse_extraction.json,"When the weight ratio of LE and polymer matrix increases to 8:1, the conductivity is 1.02 × 10^-3 S cm^-1 (GF@COF-1/QSPE2)"
eem2.12659,E2,material:eem2.12659:E2,GF@COF-1/QSPE1,Poly(ACMO-MBA)/COF-1/GF/LiTFSI-EC/DEC,GF@COF-1/QSPE1; QSPE1,quasi-solid polymer electrolyte,composite polymer electrolyte,,"Poly(ACMO-MBA) matrix, COF-1 filler, Glass Fiber support, Liquid Electrolyte (ratio 7:1)",0.9,polymer,Li+,Regulation of Lithium-Ion Flux by Nanotopology Lithiophilic Boron-Oxygen Dipole in Solid Polymer Electrolytes for Lithium-Metal Batteries,10.1002/eem2.12659,,Energy & Environmental Materials,信息提取结果/eem2.12659/sse_extraction.json,"ratio of 7:1, 8:1, and 9:1 named as GF@COF-1/QSPE1, GF@COF-1/QSPE2, and GF@COF-1/QSPE3, respectively"
eem2.12659,E3,material:eem2.12659:E3,GF@COF-1/QSPE3,Poly(ACMO-MBA)/COF-1/GF/LiTFSI-EC/DEC,GF@COF-1/QSPE3; QSPE3,quasi-solid polymer electrolyte,composite polymer electrolyte,,"Poly(ACMO-MBA) matrix, COF-1 filler, Glass Fiber support, Liquid Electrolyte (ratio 9:1)",0.9,polymer,Li+,Regulation of Lithium-Ion Flux by Nanotopology Lithiophilic Boron-Oxygen Dipole in Solid Polymer Electrolytes for Lithium-Metal Batteries,10.1002/eem2.12659,,Energy & Environmental Materials,信息提取结果/eem2.12659/sse_extraction.json,"ratio of 7:1, 8:1, and 9:1 named as GF@COF-1/QSPE1, GF@COF-1/QSPE2, and GF@COF-1/QSPE3, respectively"
eem2.12670,E1,material:eem2.12670:E1,Li6PS5Cl,Li6PS5Cl,LPSC; argyrodite solid electrolyte,sulfide solid electrolyte,Argyrodite,polycrystalline,,0.95,sulfide,Li+,How Does Stacking Pressure Affect the Performance of Solid Electrolytes and All-Solid-State Lithium Metal Batteries?,10.1002/eem2.12670,,,信息提取结果/eem2.12670/sse_extraction.json,"Materials Preparation: The synthesis of argyrodite solid electrolyte involved weighing Li_2S (99.9% from Macklin), LiCl (99.9% from Aladdin), and P_2S_5 (99.9% from Aladdin) powders to a total mass of 2 g, according to the stoichiometric molar ratio of Li_6PS..."
eem2.12729,E1,material:eem2.12729:E1,Li6PSe5Cl,Li6PSe5Cl,Li6PSe5Cl,selenide solid electrolyte,Argyrodite,polycrystalline,,0.95,other,Li+,"Li-Ion Transport Mechanisms in Selenide-Based Solid-State Electrolytes in Lithium-Metal Batteries: A Study of Li8SeN2, Li7PSe6, and Li6PSe5X (X = Cl, Br, I)",10.1002/eem2.12729,,,信息提取结果/eem2.12729/sse_extraction.json,"Li6PSe5Cl and Li7PSe6 displayed low activation energies of 0.21 and 0.23 eV, respectively, and high Li-ion conductivity of 3.85×10^-2 and 2.47×10^-2 S cm^-1 at 300 K."
eem2.12729,E2,material:eem2.12729:E2,Li7PSe6,Li7PSe6,Li7PSe6,selenide solid electrolyte,other,polycrystalline,,0.95,other,Li+,"Li-Ion Transport Mechanisms in Selenide-Based Solid-State Electrolytes in Lithium-Metal Batteries: A Study of Li8SeN2, Li7PSe6, and Li6PSe5X (X = Cl, Br, I)",10.1002/eem2.12729,,,信息提取结果/eem2.12729/sse_extraction.json,Li7PSe6 crystallizes in the orthorhombic Pna2 space group.
eem2.12729,E3,material:eem2.12729:E3,Li8SeN2,Li8SeN2,Li8SeN2,selenide solid electrolyte,other,polycrystalline,,0.95,other,Li+,"Li-Ion Transport Mechanisms in Selenide-Based Solid-State Electrolytes in Lithium-Metal Batteries: A Study of Li8SeN2, Li7PSe6, and Li6PSe5X (X = Cl, Br, I)",10.1002/eem2.12729,,,信息提取结果/eem2.12729/sse_extraction.json,Li8SeN2 crystallizes in the tetragonal I4 md space group
eem2.12729,E4,material:eem2.12729:E4,Li6PSe5Br,Li6PSe5Br,Li6PSe5Br,selenide solid electrolyte,Argyrodite,polycrystalline,,0.95,other,Li+,"Li-Ion Transport Mechanisms in Selenide-Based Solid-State Electrolytes in Lithium-Metal Batteries: A Study of Li8SeN2, Li7PSe6, and Li6PSe5X (X = Cl, Br, I)",10.1002/eem2.12729,,,信息提取结果/eem2.12729/sse_extraction.json,"structure of Li_6PSe_5X is similar to that of the widely used Li_6PS_5Cl electrolyte and belongs to the cubic F43m space group. However, determining the structures of Li_6PSe_5X ( X = Cl , Br, I) poses challenges due to the disordered distribution of 24 Li at..."
eem2.12729,E5,material:eem2.12729:E5,Li6PSe5I,Li6PSe5I,Li6PSe5I,selenide solid electrolyte,Argyrodite,polycrystalline,,0.95,other,Li+,"Li-Ion Transport Mechanisms in Selenide-Based Solid-State Electrolytes in Lithium-Metal Batteries: A Study of Li8SeN2, Li7PSe6, and Li6PSe5X (X = Cl, Br, I)",10.1002/eem2.12729,,,信息提取结果/eem2.12729/sse_extraction.json,"structure of Li_6PSe_5X is similar to that of the widely used Li_6PS_5Cl electrolyte and belongs to the cubic F43m space group. However, determining the structures of Li_6PSe_5X ( X = Cl , Br, I) poses challenges due to the disordered distribution of 24 Li at..."
eem2.12751,E1,material:eem2.12751:E1,MLTF40,,MMA-LiTFSI-FEC (40 vol% LTF); poly-methyl methacrylate-based polymer electrolyte; PDPE,polymer electrolyte,PMMA-based,amorphous,"Poly-MMA, LiTFSI, FEC",0.95,polymer,Li+,Lithium Salt Combining Fluoroethylene Carbonate Initiates Methyl Methacrylate Polymerization Enabling Dendrite-Free Solid-State Lithium Metal Battery,10.1002/eem2.12751,,,信息提取结果/eem2.12751/sse_extraction.json,"MMA with 40vol.\% LTF was chosen for the following experimental sample because it exhibited a high ionic conductivity and a high transference number, which is referred as MLTF40."
eem2.12753,E1,material:eem2.12753:E1,Li6PS5Cl (651),Li6PS5Cl,651; Li6PS5Cl,sulfide solid electrolyte,Argyrodite,polycrystalline,cubic argyrodite-type structure,0.95,sulfide,Li+,Surface Coating Enabling Sulfide Solid Electrolytes with Excellent Air Stability and Lithium Compatibility,10.1002/eem2.12753,,,信息提取结果/eem2.12753/sse_extraction.json,"The g-C3N4 proportion in Li6PS5Cl-g-C3N4 combination was regulated to 0, 3, 5, and 10 wt% (hereinafter referred to as 651-x%, x = 0,3,5,10)"
eem2.12753,E2,material:eem2.12753:E2,Li6PS5Cl + 3 wt% g-C3N4,Li6PS5Cl,651-3%,composite solid electrolyte,Argyrodite,polycrystalline,Li6PS5Cl with g-C3N4 coating,0.95,sulfide,Li+,Surface Coating Enabling Sulfide Solid Electrolytes with Excellent Air Stability and Lithium Compatibility,10.1002/eem2.12753,,,信息提取结果/eem2.12753/sse_extraction.json,"The g-C3N4 proportion in Li6PS5Cl-g-C3N4 combination was regulated to 0, 3, 5, and 10 wt% (hereinafter referred to as 651-x%, x = 0,3,5,10)"
eem2.12753,E3,material:eem2.12753:E3,Li6PS5Cl + 5 wt% g-C3N4,Li6PS5Cl,651-5%,composite solid electrolyte,Argyrodite,polycrystalline,Li6PS5Cl with ~5 nm g-C3N4 coating,0.98,sulfide,Li+,Surface Coating Enabling Sulfide Solid Electrolytes with Excellent Air Stability and Lithium Compatibility,10.1002/eem2.12753,,,信息提取结果/eem2.12753/sse_extraction.json,"The g-C3N4 proportion in Li6PS5Cl-g-C3N4 combination was regulated to 0, 3, 5, and 10 wt% (hereinafter referred to as 651-x%, x = 0,3,5,10)"
eem2.12753,E4,material:eem2.12753:E4,Li6PS5Cl + 10 wt% g-C3N4,Li6PS5Cl,651-10%,composite solid electrolyte,Argyrodite,polycrystalline,Li6PS5Cl with g-C3N4 coating,0.95,sulfide,Li+,Surface Coating Enabling Sulfide Solid Electrolytes with Excellent Air Stability and Lithium Compatibility,10.1002/eem2.12753,,,信息提取结果/eem2.12753/sse_extraction.json,"The g-C3N4 proportion in Li6PS5Cl-g-C3N4 combination was regulated to 0, 3, 5, and 10 wt% (hereinafter referred to as 651-x%, x = 0,3,5,10)"
effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery,E1,material:effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery:E1,IG-0.9,,IG-0.9; ion gel DS=0.9,gel polymer electrolyte,,,20 wt% [TMAC][TFSA] (DS=0.9) in [C3mpyr][TFSA]/LiTFSA,0.95,polymer,Li+,Effective Synthesis of Cationic Cellulose with a High Degree of Substitution and Its Characteristics for Battery Applications,10.1021/acsapm.4c03671,2025,ACS Applied Polymer Materials,信息提取结果/effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery/sse_extraction.json,Their ion gels are abbreviated as IG-x ( x represents the DS value).
effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery,E2,material:effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery:E2,IG-1.2,,IG-1.2; ion gel DS=1.2,gel polymer electrolyte,,,20 wt% [TMAC][TFSA] (DS=1.2) in [C3mpyr][TFSA]/LiTFSA,0.95,polymer,Li+,Effective Synthesis of Cationic Cellulose with a High Degree of Substitution and Its Characteristics for Battery Applications,10.1021/acsapm.4c03671,2025,ACS Applied Polymer Materials,信息提取结果/effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery/sse_extraction.json,Their ion gels are abbreviated as IG-x ( x represents the DS value).
effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery,E3,material:effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery:E3,IG-1.5,,IG-1.5; ion gel DS=1.5,gel polymer electrolyte,,,20 wt% [TMAC][TFSA] (DS=1.5) in [C3mpyr][TFSA]/LiTFSA,0.95,polymer,Li+,Effective Synthesis of Cationic Cellulose with a High Degree of Substitution and Its Characteristics for Battery Applications,10.1021/acsapm.4c03671,2025,ACS Applied Polymer Materials,信息提取结果/effective-synthesis-of-cationic-cellulose-with-a-high-degree-of-substitution-and-its-characteristics-for-battery/sse_extraction.json,Their ion gels are abbreviated as IG-x ( x represents the DS value).
effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers,E1,material:effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers:E1,PAT IE (0.2 mol% crosslinking),,0.2 mol % crosslinked IE; PAT IE 0.2 mol%,polymer solid electrolyte,ionogel / ionoelastomer,amorphous,Crosslinked poly(1-[2-acryloyloxyethyl]-3-butylimidazolium bis(trifluoromethanesulfonyl)imide) with 0.2 mol% BIHDA-T crosslinker,0.9,polymer,TFSI-,Effects of Network Elasticity on Asymmetric EDL Capacitance-Voltage Responses of Ionoelastomers,10.1021/acselectrochem.5c00363,2026,ACS Electrochem.,信息提取结果/effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers/sse_extraction.json,"At a low crosslinking density of 0.2 mol %, the soft polymer network allows for substantial deformation of polymer strands to enable accumulation of fixed ions at the electrode interface"
effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers,E2,material:effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers:E2,PAT IE (2 mol% crosslinking),,2 mol % crosslinked IE; PAT IE 2 mol%,polymer solid electrolyte,ionogel / ionoelastomer,amorphous,Crosslinked poly(1-[2-acryloyloxyethyl]-3-butylimidazolium bis(trifluoromethanesulfonyl)imide) with 2 mol% BIHDA-T crosslinker,0.9,polymer,TFSI-,Effects of Network Elasticity on Asymmetric EDL Capacitance-Voltage Responses of Ionoelastomers,10.1021/acselectrochem.5c00363,2026,ACS Electrochem.,信息提取结果/effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers/sse_extraction.json,"In IEs with 2 mol % crosslinking density, the EDL capacitance of the crosslinked ions is measured to be CM,cross/C0=0.98±0.02"
effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers,E3,material:effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers:E3,PAT IE (10 mol% crosslinking),,10 mol % crosslinked IE; PAT IE 10 mol%,polymer solid electrolyte,ionogel / ionoelastomer,amorphous,Crosslinked poly(1-[2-acryloyloxyethyl]-3-butylimidazolium bis(trifluoromethanesulfonyl)imide) with 10 mol% BIHDA-T crosslinker,0.9,polymer,TFSI-,Effects of Network Elasticity on Asymmetric EDL Capacitance-Voltage Responses of Ionoelastomers,10.1021/acselectrochem.5c00363,2026,ACS Electrochem.,信息提取结果/effects-of-network-elasticity-on-asymmetric-edl-capacitance-voltage-responses-of-ionoelastomers/sse_extraction.json,"Upon further increasing the crosslinking density to 10 mol %, the asymmetry appears to reach saturation, as a similar CM,free/CM,cross ratio of 1.37 is measured at this higher crosslinking level"
ejic.202400137,E1,material:ejic.202400137:E1,PL0,PEO-LiTFSI,PEO_LiTFSI; PL0,polymer solid electrolyte,PEO-based,semi-crystalline,PEO + LiTFSI,0.95,composite,Li+,Garnet and Li29Zr9Nb3O40 Modified PEO-Based Hybrid Solid Electrolytes for All-Solid-State Lithium Metal Batteries,10.1002/ejic.202400137,2024,European Journal of Inorganic Chemistry,信息提取结果/ejic.202400137/sse_extraction.json,"PEO polymer electrolyte film (PEO LiTFSI, noted as PL0)"
